Subject,Number,Course_Title,Primary_Instructor,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,avg_prof_gpa
NPRE,483,Seminar on Security,"Singer, Clifford E",10,16,28,5,3,3,0,0,2,0,0,0,0,0,3.64
NPRE,498,Monte Carlo Simulation,"Ragheb, Magdi",9,6,3,3,1,1,2,1,0,1,0,0,0,0,3.51
NPRE,498,Probabilistic Risk Assessment,"Mohaghegh, Zahra",5,5,6,3,1,0,1,0,0,0,0,0,0,0,3.68
NPRE,501,Fundamentals of Nuclear Engrg,"Uddin, Rizwan",1,24,17,10,13,4,1,1,0,0,0,0,1,1,3.42
NPRE,521,Interact of Radiation w/Matter,"Axford, Roy A",0,20,0,0,0,1,0,0,0,0,0,0,0,0,3.94
NPRE,521,Interact of Radiation w/Matter,"Zhang, Yang",4,14,4,1,3,0,0,0,0,0,0,0,1,0,3.67
NPRE,555,Reactor Theory I,"Axford, Roy A",10,26,2,2,2,0,0,0,0,0,0,0,0,0,3.9
NPRE,598,Fund Plasma Matls Interactions,"Allain, Jean Paul",1,18,2,2,0,0,0,0,0,0,0,0,0,0,3.91
NRES,100,Fundamentals of Env Sci,"Ellsworth, Timothy R",22,253,80,78,132,17,20,9,1,5,2,1,0,1,3.49
NRES,100,Fundamentals of Env Sci,"Kelly, Janice K",15,66,29,20,11,11,4,9,5,1,3,0,3,0,3.39
NRES,100,Fundamentals of Env Sci,"Kent, Angela D",25,44,33,28,29,12,12,12,4,5,2,1,10,1,3.11
NRES,101,Wildlife Conserv 21st Century,"Ward, Michael P",160,175,149,115,123,79,38,33,29,17,12,9,35,2,3.17
NRES,102,Introduction to NRES,"David, Mark B",491,1653,1161,891,819,426,259,220,82,54,44,21,83,21,3.33
NRES,102,Introduction to NRES,"Kent, Angela D",30,39,37,16,22,13,10,9,1,2,3,3,9,0,3.18
NRES,102,Introduction to NRES,"Marty, Timothy D",0,13,8,11,8,6,0,7,3,2,0,0,0,0,3.1
NRES,102,Introduction to NRES,"Ugarte, Carmen M",86,157,202,156,121,124,58,40,50,20,16,18,79,5,2.9
NRES,199,Watching the Environment,"Brazee, Richard J",1,53,15,15,10,12,4,3,0,0,0,0,3,0,3.43
NRES,199,Wild Animal Planet,"Ward, Michael P",5,16,6,5,3,2,5,1,0,0,0,0,0,0,3.5
NRES,201,Introductory Soils,"Arai, Yuji",5,30,12,14,90,29,19,64,15,10,26,8,9,3,2.46
NRES,201,Introductory Soils,"Darmody, Robert G",36,72,22,30,59,11,8,13,1,1,4,0,3,0,3.35
NRES,201,Introductory Soils,"Mulvaney, Richard L",10,53,44,84,157,74,48,75,16,8,14,4,6,3,2.81
NRES,201,Introductory Soils,"Olson, Kenneth R",3,15,14,14,70,13,17,21,1,1,1,0,2,0,2.91
NRES,219,Principles of Ecosystem Mgmt,"Dawson, Jeffrey O",9,29,0,0,9,1,0,1,1,1,1,0,2,0,3.48
NRES,219,Principles of Ecosystem Mgmt,"Yannarell, Anthony",15,135,115,93,110,79,34,29,15,6,4,6,18,3,3.1
NRES,287,Environment and Society,"Cutts, Bethany B",31,65,44,45,36,13,15,13,5,1,4,2,4,1,3.28
NRES,287,Environment and Society,"Flint, Courtney G",36,84,63,52,70,32,18,19,6,4,3,0,3,1,3.27
NRES,287,Environment and Society,"Montanari, Bernadette",26,39,21,6,14,5,3,5,1,0,2,0,0,0,3.55
NRES,287,Environment and Society,"Van Riper, Carena J",13,20,23,22,20,5,1,2,3,1,2,0,3,0,3.28
NRES,302,Dendrology,"Edgington, John M",2,3,4,2,4,5,4,2,3,0,0,1,0,0,2.86
NRES,325,Natural Resource Policy Mgmt,"Marty, Timothy D",7,42,22,6,9,3,2,3,0,0,0,0,0,0,3.64
NRES,340,Environ Social Sci Res Meth,"Cutts, Bethany B",8,17,10,7,2,1,0,1,2,0,0,0,0,0,3.62
NRES,348,Fish and Wildlife Ecology,"Ward, Michael P",103,165,148,109,127,70,28,30,12,3,7,0,5,0,3.35
NRES,401,Watershed Hydrology,"Sivapalan, Murugesu",0,6,3,3,3,0,3,5,1,0,1,0,3,0,2.63
NRES,407,Wildlife Population Ecology,"Hasler, Caleb",0,6,6,0,0,5,3,3,2,1,0,1,0,0,2.88
NRES,407,Wildlife Population Ecology,"Schooley, Robert L",10,22,8,14,27,12,13,12,7,2,0,2,0,0,3.0
NRES,409,Fishery Ecol and Conservation,"Stein, Jeffrey A",0,3,9,5,2,4,1,0,1,1,1,0,0,0,3.14
NRES,409,Fishery Ecol and Conservation,"Suski, Cory D",0,2,4,3,5,7,1,0,0,0,0,0,0,0,3.12
NRES,415,Native Plant ID and Floristics,"Matthews, Jeffrey W",7,4,1,1,9,2,0,1,1,1,0,0,1,0,3.15
NRES,415,Native Plant ID and Floristics,"Taft, John B",0,6,1,0,8,2,1,2,0,0,1,0,0,0,3.06
NRES,419,Env and Plant Ecosystems,"Endress, Anton G",18,15,42,15,15,2,3,3,1,0,0,0,5,0,3.37
NRES,419,Env and Plant Ecosystems,"Matthews, Jeffrey W",1,29,16,10,40,10,3,7,0,0,2,1,2,0,3.16
NRES,420,Restoration Ecology,"Endress, Anton G",0,6,8,7,2,0,0,0,0,0,0,0,0,0,3.59
NRES,420,Restoration Ecology,"Miller, James R",30,14,18,15,10,7,7,7,8,2,2,0,2,0,3.19
NRES,421,Quantitative Methods in NRES,"Gertner, George Z",1,4,0,6,15,0,1,9,4,1,2,0,3,0,2.51
NRES,421,Quantitative Methods in NRES,"Yannarell, Anthony",29,72,67,52,63,23,30,8,11,6,2,1,2,0,3.25
NRES,425,Natural Resources Law & Policy,"Endres, Jody M",8,11,3,1,2,3,1,0,1,0,0,0,0,0,3.61
NRES,426,Renewable Energy Policy,"Endres, Jody M",12,28,17,13,7,3,1,4,0,0,1,0,0,0,3.56
NRES,429,Aquatic Ecosystem Conservation,"Suski, Cory D",3,22,24,21,20,15,5,1,1,0,0,0,2,0,3.27
NRES,439,Env and Sustainable Dev,"Endress, Anton G",2,38,18,20,9,1,0,0,0,0,0,0,0,0,3.66
NRES,454,GIS in Natural Resource Mgmt,"Allan, Kingsley M",15,14,10,4,2,2,1,2,0,0,0,0,2,0,3.53
NRES,454,GIS in Natural Resource Mgmt,"Fraterrigo, Jennifer M",20,122,116,85,168,45,23,38,13,1,7,5,11,3,3.14
NRES,456,Integrative Ecosystem Mgmt,"Larson, Eric R",2,4,14,5,4,12,5,3,0,0,0,3,0,0,2.99
NRES,456,Integrative Ecosystem Mgmt,"Miller, James R",40,37,33,48,39,37,21,16,12,14,10,5,5,1,2.95
NRES,465,Landscape Ecology,"Fraterrigo, Jennifer M",0,13,0,0,5,0,0,3,0,0,0,0,0,0,3.48
NRES,472,Environmental Psychology,"Kuo, Frances E",22,31,16,7,10,9,2,3,0,0,1,0,1,1,3.49
NRES,472,Environmental Psychology,"Vining, Joanne",4,34,0,0,5,0,0,2,0,0,0,0,3,0,3.56
NRES,474,Soil and Water Conservation,"Olson, Kenneth R",5,16,18,23,70,18,18,20,4,0,0,0,0,1,2.97
NRES,474,Soil and Water Conservation,"Wander, Michelle M",3,15,12,12,14,5,3,2,1,0,2,0,0,0,3.28
NRES,488,Soil Fertility and Fertilizers,"Mulvaney, Richard L",9,49,31,57,128,30,24,78,6,7,8,3,4,2,2.85
NRES,499,Ecology of Migratory Birds,"Ward, Michael P",0,30,12,0,0,0,0,0,0,0,0,0,1,0,3.81
NRES,502,Research Methods in NRES,"Ellsworth, Timothy R",0,31,9,1,1,1,0,0,0,0,0,0,0,0,3.86
NRES,502,Research Methods in NRES,"Hodson, Piper",3,3,8,5,3,2,0,1,0,0,0,0,1,0,3.32
NRES,511,Principles of Applied Ecology,"Stodola, Kirk",0,26,6,5,7,0,0,0,0,0,0,0,3,0,3.48
NRES,593,Statistical Methods in Ecology,"Benson, Thomas J",1,7,2,8,2,1,0,0,0,0,0,0,0,0,3.56
NRES,598,Issues-Aquat Ecosystem Conserv,"Taylor, Christopher A",16,8,4,0,2,8,0,4,0,4,0,4,0,0,3.08
NRES,598,Practical Stat Analysis with R,"Zaya, David N",14,5,1,0,0,1,0,0,0,0,0,0,0,0,3.92
NRES,598,Science and Regulatory Policy,"Endres, Jody M",4,2,8,3,3,2,1,0,0,0,0,0,0,0,3.48
NRES,598,Wildlife Ecology and Ag Policy,"Ward, Michael P",2,46,16,4,2,2,0,0,0,0,0,0,0,2,3.72
NS,101,Introduction to Naval Science,"Verone, Alec J",1,26,4,1,1,0,0,0,0,0,1,0,0,0,3.82
NS,102,Sea Power and Maritime Affairs,"O'Neill, Benjamin E",0,12,0,0,6,0,0,3,0,0,1,0,0,0,3.32
NUTR,510,Digestion of protein & absorpt,"Stein, Hans-Henrik",4,17,0,4,2,0,0,0,0,0,0,0,0,0,3.83
NUTR,510,Essentl Fatty Acds & Cholestrl,"Nakamura, Manabu T",3,13,0,2,5,0,0,0,0,0,0,0,0,0,3.72
NUTR,510,Esst Fatty Acids & Cholesterol,"Nakamura, Manabu T",4,15,1,2,6,2,0,0,0,0,0,0,0,0,3.66
NUTR,510,Gastro Ferment & Dietary Fiber,"Swanson, Kelly S",3,11,0,0,9,0,0,6,0,0,3,0,0,0,3.06
NUTR,510,Gastrointestinal Fermentation,"Swanson, Kelly S",0,19,0,0,4,0,0,3,0,0,1,0,0,0,3.52
NUTR,510,Intro to Nutr Sci for Ind Appl,"Berg, Brian M",0,25,0,0,2,0,0,1,0,0,0,0,2,1,3.48
NUTR,510,Physiology of Immunology,"Johnson, Rodney W",4,13,7,1,2,0,0,0,0,0,0,0,0,0,3.81
NUTR,510,Publ Hlth Intrvntn-Obesity Prv,"Kim, Juhee",6,11,0,3,1,0,0,0,0,0,0,0,0,0,3.86
NUTR,561,Gastrointestinal Diseases,"Tappenden, Kelly A",5,7,8,5,4,1,0,0,0,0,0,0,0,0,3.62
NUTR,561,Metabolic Basis of Weight Mgmt,"Nakamura, Manabu T",2,18,1,0,1,0,0,0,0,0,0,0,0,0,3.94
PATH,433,Virology & Viral Pathogenesis,"Rock, Daniel L",27,64,0,39,47,0,29,14,2,10,14,5,0,5,2.99
PATH,439,Health Applications of GIS,"O'Hara, Marilyn S",3,33,2,0,5,1,0,1,1,0,1,0,1,0,3.62
PATH,635,Pathology of Organ Systems,"Zachary, James F",0,21,0,0,84,0,0,13,0,0,0,0,0,0,3.07
PATH,637,Veterinary Virology,"Scherba, Gail",0,12,0,0,54,0,0,52,0,0,0,0,0,0,2.66
PATH,638,Veterinary Clinical Pathology,"Solter, Philip F",0,68,0,0,37,0,0,13,0,0,0,0,0,0,3.47
PATH,641,Food Safety and Public Health,"Johnson-Walker, Yvette J",0,116,0,0,2,0,0,0,0,0,0,0,0,0,3.98
PATH,643,Diseases of Poultry,"Diel, Diego G",0,81,0,0,31,0,0,10,0,0,2,0,0,0,3.54
PATH,643,Diseases of Poultry,"Kohrt, Laura J",1,35,0,0,57,0,0,19,0,0,2,1,0,0,3.09
PHIL,100,Intro to Philosophy-ACP,"Coulter, Richard B",0,3,15,17,3,3,1,2,0,0,0,0,1,0,3.27
PHIL,100,Intro to Philosophy-ACP,"Currie, Brittney C",1,4,3,4,6,5,1,0,0,0,0,0,1,0,3.12
PHIL,100,Intro to Philosophy-ACP,"Ellis, Addison C",0,9,13,8,2,6,1,2,2,2,1,1,0,0,3.11
PHIL,100,Intro to Philosophy-ACP,"Hegger, Ian M",1,3,3,5,4,10,9,6,4,0,0,0,2,0,2.6
PHIL,100,Intro to Philosophy-ACP,"Higgins, Andrew A",0,4,5,3,3,4,1,0,0,1,1,0,0,0,3.12
PHIL,100,Intro to Philosophy-ACP,"Korman, Daniel Z",3,20,29,12,20,9,9,2,1,0,1,0,7,1,3.07
PHIL,100,Intro to Philosophy-ACP,"Li, Mingyuan",0,3,5,15,4,9,5,1,1,1,0,1,0,0,2.97
PHIL,100,Intro to Philosophy-ACP,"Rokosz, Steven D",0,2,4,4,3,7,1,1,0,0,0,0,0,0,3.09
PHIL,100,Intro to Philosophy-ACP,"Saenz, Noel B",1,14,16,10,12,6,2,1,1,0,0,0,4,1,3.12
PHIL,100,Intro to Philosophy-ACP,"Tamura, Luke K",0,2,6,4,4,1,0,1,0,1,0,0,2,0,2.92
PHIL,100,Intro to Philosophy-ACP,"Tanner, Travis C",1,3,4,11,8,7,5,2,2,0,1,0,1,0,2.89
PHIL,101,Introduction to Philosophy,"Anderson, Lucas J",2,24,17,15,31,5,6,8,6,0,5,2,2,7,2.84
PHIL,101,Introduction to Philosophy,"Ben Moshe, Nir",0,18,16,21,15,6,5,3,2,3,2,1,3,0,3.05
PHIL,101,Introduction to Philosophy,"Bernal, Juan C",0,4,3,7,1,4,4,1,0,0,0,0,0,0,3.14
PHIL,101,Introduction to Philosophy,"Bohall, Jordan M",0,32,16,14,20,6,13,5,3,6,0,1,3,0,3.05
PHIL,101,Introduction to Philosophy,"Carmichael, Chad R",7,10,9,4,6,0,1,1,0,1,0,0,0,0,3.54
PHIL,101,Introduction to Philosophy,"Coulter, Richard B",5,5,56,66,34,20,21,1,4,0,0,1,5,0,3.11
PHIL,101,Introduction to Philosophy,"Craw, John J",0,14,21,13,15,0,4,1,0,1,0,0,3,0,3.25
PHIL,101,Introduction to Philosophy,"Dyschkant, Alexis N",1,19,17,17,29,7,3,7,0,0,0,1,3,0,3.14
PHIL,101,Introduction to Philosophy,"Edwards, Adam D",5,6,13,18,17,11,5,6,1,1,4,1,4,1,2.83
PHIL,101,Introduction to Philosophy,"Fagan, Tyler K",0,2,9,9,8,1,6,0,2,0,0,0,1,0,3.03
PHIL,101,Introduction to Philosophy,"Garcia, Iker",3,27,42,39,22,26,8,9,3,0,1,0,1,1,3.2
PHIL,101,Introduction to Philosophy,"Harmon, Ian T",0,14,17,13,18,7,2,2,0,0,0,0,3,0,3.2
PHIL,101,Introduction to Philosophy,"Harper, Aaron M",0,8,17,25,30,10,10,2,1,0,0,0,1,1,3.08
PHIL,101,Introduction to Philosophy,"Hegger, Ian M",2,44,49,32,49,41,19,9,6,1,0,3,1,1,3.12
PHIL,101,Introduction to Philosophy,"Keller, James",9,31,28,39,25,11,4,2,0,0,0,0,3,0,3.36
PHIL,101,Introduction to Philosophy,"Korman, Daniel Z",0,7,11,9,17,18,12,8,3,3,1,1,2,0,2.74
PHIL,101,Introduction to Philosophy,"Lee, Seungil",0,1,6,4,5,6,4,0,0,0,0,0,0,0,3.06
PHIL,101,Introduction to Philosophy,"Lee, Steven F",0,4,8,5,6,6,2,5,5,7,4,4,3,0,2.29
PHIL,101,Introduction to Philosophy,"Mack, Eric A",0,22,28,12,4,2,0,0,0,0,2,2,6,0,3.22
PHIL,101,Introduction to Philosophy,"Melnick, Arthur",0,22,38,20,20,24,12,2,0,0,0,2,8,2,3.01
PHIL,101,Introduction to Philosophy,"Meyer, Daniel W",2,19,7,3,5,2,2,2,0,0,0,0,3,0,3.3
PHIL,101,Introduction to Philosophy,"Newton, Alexandra M",1,8,10,7,3,2,0,0,0,0,0,0,2,0,3.34
PHIL,101,Introduction to Philosophy,"O'Connell, Derek R",4,19,50,47,36,40,24,6,3,4,4,6,10,0,2.9
PHIL,101,Introduction to Philosophy,"Osborne, Robert C",0,11,9,10,17,7,5,4,0,0,0,0,4,0,2.98
PHIL,101,Introduction to Philosophy,"Rabern, Brian",0,23,14,4,3,4,1,0,0,0,0,0,2,0,3.5
PHIL,101,Introduction to Philosophy,"Remhof, Justin M",0,6,21,27,20,11,4,10,1,2,0,0,2,0,3.02
PHIL,101,Introduction to Philosophy,"Ross, Ryan D",1,10,17,12,9,4,3,2,1,0,0,0,4,0,3.12
PHIL,101,Introduction to Philosophy,"Rukgaber, Matthew S",2,7,4,5,7,4,1,1,0,0,0,0,0,0,3.33
PHIL,101,Introduction to Philosophy,"Sachdev, Megha",1,4,1,6,5,3,0,0,0,0,1,0,2,0,2.94
PHIL,101,Introduction to Philosophy,"Saenz, Noel B",6,18,30,25,41,37,29,27,15,6,3,3,15,2,2.61
PHIL,101,Introduction to Philosophy,"Schaaf, Eric R",1,2,5,7,6,9,1,2,1,0,0,0,2,0,2.88
PHIL,101,Introduction to Philosophy,"Spino, Joseph M",1,2,7,11,10,1,2,1,0,0,0,0,0,0,3.25
PHIL,101,Introduction to Philosophy,"Wassell, Michael D",1,26,39,22,14,7,3,3,1,0,0,0,0,0,3.45
PHIL,101,Introduction to Philosophy,"Whaley, Kristin S",0,8,10,10,17,9,1,1,3,0,0,0,0,0,3.16
PHIL,102,Logic and Reasoning,"Alsup, Clayton",2,16,11,5,5,1,0,2,2,0,1,0,0,0,3.44
PHIL,102,Logic and Reasoning,"Anderson, Lucas J",0,16,19,14,16,9,11,3,3,2,0,1,0,2,3.05
PHIL,102,Logic and Reasoning,"Bernal, Juan C",0,17,9,14,10,5,5,0,2,1,1,2,0,0,3.18
PHIL,102,Logic and Reasoning,"Bowen, Adam J",7,23,18,24,18,19,6,5,4,0,2,2,5,0,3.04
PHIL,102,Logic and Reasoning,"Clevenger, John H",0,20,14,20,26,26,8,6,4,0,0,2,4,0,2.95
PHIL,102,Logic and Reasoning,"Craw, John J",0,71,35,25,35,18,9,7,3,2,3,0,3,2,3.26
PHIL,102,Logic and Reasoning,"Edwards, Adam D",0,28,38,15,12,6,9,2,3,0,0,3,3,0,3.24
PHIL,102,Logic and Reasoning,"Ernst, Michael J",2,149,32,26,24,20,16,13,7,4,7,1,16,1,3.21
PHIL,102,Logic and Reasoning,"Gilbert, David R",7,47,30,25,24,19,12,22,16,7,5,9,13,4,2.71
PHIL,102,Logic and Reasoning,"Gyenis, Balazs",8,24,28,21,13,8,9,6,3,0,1,2,4,0,3.16
PHIL,102,Logic and Reasoning,"Harris, Cody R",3,4,5,4,12,2,3,3,0,0,0,0,0,1,3.08
PHIL,102,Logic and Reasoning,"Hegger, Ian M",2,7,11,5,9,15,2,1,3,0,0,1,3,0,2.92
PHIL,102,Logic and Reasoning,"Hendricksen, Christopher",0,18,4,11,16,9,5,4,0,1,2,0,5,0,2.91
PHIL,102,Logic and Reasoning,"Horne, Zachary S",4,20,34,18,26,16,12,8,4,4,0,0,8,0,2.97
PHIL,102,Logic and Reasoning,"Keller, James",7,19,8,2,8,7,5,3,0,1,0,0,2,0,3.25
PHIL,102,Logic and Reasoning,"Lee, Seungil",9,29,12,10,10,6,1,4,1,1,1,0,2,0,3.37
PHIL,102,Logic and Reasoning,"Lee, Steven F",4,27,27,17,16,11,6,3,1,1,0,1,0,0,3.34
PHIL,102,Logic and Reasoning,"Louzon, Nicholas J",15,9,7,2,4,3,2,2,1,0,1,0,1,0,3.4
PHIL,102,Logic and Reasoning,"Mack, Eric A",13,31,23,16,14,2,1,2,1,0,6,0,2,1,3.35
PHIL,102,Logic and Reasoning,"Maher, Patrick L",1,7,21,19,11,6,3,1,2,1,0,0,0,1,3.22
PHIL,102,Logic and Reasoning,"McCarthy, Timothy G",0,18,4,6,4,4,0,0,0,0,0,0,0,0,3.59
PHIL,102,Logic and Reasoning,"Nesse, Glen A",7,20,17,8,6,6,5,1,2,1,1,0,3,0,3.25
PHIL,102,Logic and Reasoning,"Owens, Kiefer J",2,11,2,10,1,8,4,6,3,0,9,0,0,1,2.67
PHIL,102,Logic and Reasoning,"Plebuch, Damian V",0,9,9,12,11,9,5,4,1,1,0,0,0,2,2.99
PHIL,102,Logic and Reasoning,"Polk, Amber R",2,16,5,4,4,7,1,5,1,1,0,0,2,0,3.12
PHIL,102,Logic and Reasoning,"Rabern, Brian",2,47,9,3,5,4,4,2,0,1,0,0,0,0,3.63
PHIL,102,Logic and Reasoning,"Remhof, Justin M",4,12,6,5,6,4,0,0,0,0,0,0,0,0,3.55
PHIL,102,Logic and Reasoning,"Rokosz, Steven D",19,19,15,7,3,4,2,3,0,1,0,2,2,0,3.42
PHIL,102,Logic and Reasoning,"Ross, Ryan D",14,9,8,3,4,4,2,0,1,0,0,1,1,0,3.43
PHIL,102,Logic and Reasoning,"Saenz, Noel B",10,8,18,12,7,11,7,6,3,3,0,2,14,2,2.59
PHIL,102,Logic and Reasoning,"Schwartzenberg, Elena A",0,23,12,5,10,6,6,1,5,0,0,3,1,0,3.12
PHIL,102,Logic and Reasoning,"Smith, Andrew L",3,13,11,12,8,2,2,3,3,2,3,2,3,0,2.93
PHIL,102,Logic and Reasoning,"Spino, Joseph M",3,8,8,19,10,5,0,3,1,0,0,1,0,0,3.25
PHIL,102,Logic and Reasoning,"Wassell, Michael D",0,16,14,20,10,6,2,0,0,0,0,0,0,0,3.42
PHIL,102,Logic and Reasoning,"Wengert, Robert G",0,22,6,2,5,0,0,0,0,0,0,0,0,0,3.76
PHIL,103,Logic and Reasoning QR II,"Alsup, Clayton",1,5,5,0,0,4,1,0,3,1,1,0,0,0,2.98
PHIL,103,Logic and Reasoning QR II,"Bohall, Jordan M",1,15,0,0,5,0,0,0,0,0,0,0,0,0,3.76
PHIL,103,Logic and Reasoning QR II,"Coulter, Richard B",2,6,5,3,7,5,2,3,3,2,3,2,5,0,2.44
PHIL,103,Logic and Reasoning QR II,"Craw, John J",0,25,0,0,10,0,0,7,0,0,2,0,2,0,3.17
PHIL,103,Logic and Reasoning QR II,"Edwards, Adam D",0,7,5,1,0,3,0,3,0,0,1,0,1,0,3.08
PHIL,103,Logic and Reasoning QR II,"Enderer, Bora A",4,10,2,1,0,2,0,0,1,0,0,1,2,0,3.23
PHIL,103,Logic and Reasoning QR II,"Hegger, Ian M",3,7,11,5,3,2,0,3,4,0,2,0,5,0,2.8
PHIL,103,Logic and Reasoning QR II,"Higgins, Andrew A",4,6,10,6,5,2,1,7,1,0,1,0,4,0,2.89
PHIL,103,Logic and Reasoning QR II,"Khan, Camron D",0,13,0,0,7,0,0,0,0,0,0,0,1,0,3.48
PHIL,103,Logic and Reasoning QR II,"Lee, Seungil",10,8,4,1,4,2,1,1,0,0,0,0,0,0,3.6
PHIL,103,Logic and Reasoning QR II,"Livengood, Jonathan M",2,26,3,7,10,5,2,2,3,0,0,2,3,0,3.15
PHIL,103,Logic and Reasoning QR II,"Polk, Amber R",4,21,10,7,1,2,5,2,4,1,0,2,0,0,3.28
PHIL,103,Logic and Reasoning QR II,"Saenz, Noel B",23,12,8,2,6,3,2,0,6,0,0,2,3,1,3.21
PHIL,103,Logic and Reasoning QR II,"Spino, Joseph M",2,16,2,2,8,0,4,2,2,0,0,0,4,0,3.02
PHIL,103,Logic and Reasoning QR II,"Tomaszewski, Christopher",4,5,8,7,5,5,2,2,1,0,5,1,2,1,2.77
PHIL,104,Intro to Ethics-ACP,"Bernal, Juan C",0,3,2,5,6,2,2,0,0,0,0,1,0,1,2.94
PHIL,104,Intro to Ethics-ACP,"Keller, James",0,4,3,6,5,1,2,0,1,0,1,0,0,0,3.13
PHIL,104,Intro to Ethics-ACP,"Meyer, Daniel W",0,6,4,8,5,2,0,0,0,0,0,0,0,0,3.43
PHIL,104,Intro to Ethics-ACP,"Osborne, Robert C",0,2,6,6,5,3,0,0,0,0,0,0,0,0,3.32
PHIL,104,Intro to Ethics-ACP,"Rokosz, Steven D",0,3,8,5,4,1,0,0,0,0,1,2,0,0,3.12
PHIL,104,Intro to Ethics-ACP,"Varden, Helga",0,2,6,2,4,3,1,2,0,0,0,0,1,0,3.0
PHIL,105,Introduction to Ethics,"Clark, Justin",0,3,5,10,9,5,4,4,3,4,0,0,1,0,2.74
PHIL,105,Introduction to Ethics,"Dyschkant, Alexis N",5,27,51,50,38,6,4,0,1,0,0,0,1,1,3.38
PHIL,105,Introduction to Ethics,"Ellis, Addison C",0,2,2,8,5,0,2,1,2,0,0,3,0,0,2.76
PHIL,105,Introduction to Ethics,"Garcia Plazaola, Iker",0,4,10,13,13,10,3,2,0,1,1,0,0,0,3.07
PHIL,105,Introduction to Ethics,"Harmon, Ian T",0,19,15,16,18,3,2,1,0,0,0,0,1,0,3.37
PHIL,105,Introduction to Ethics,"Harper, Aaron M",0,3,4,6,10,6,2,1,0,1,0,1,3,1,2.67
PHIL,105,Introduction to Ethics,"Hendricksen, Christopher",2,9,12,13,21,5,2,0,1,0,0,0,2,0,3.19
PHIL,105,Introduction to Ethics,"Higgins, Andrew A",2,14,8,6,14,10,4,8,2,0,0,0,0,0,3.1
PHIL,105,Introduction to Ethics,"Horne, Zachary S",2,6,13,9,13,9,3,3,1,1,0,2,1,0,3.02
PHIL,105,Introduction to Ethics,"Jeffries, Harvey J",0,2,5,11,8,4,3,1,1,0,0,1,0,0,3.03
PHIL,105,Introduction to Ethics,"Johnson, Marc J",0,6,4,6,7,8,3,0,1,0,0,1,2,0,2.9
PHIL,105,Introduction to Ethics,"Keller, James",0,1,7,4,8,5,1,3,0,2,0,0,2,0,2.77
PHIL,105,Introduction to Ethics,"Owens, Kiefer J",1,4,14,7,14,15,4,3,0,0,2,0,2,1,2.9
PHIL,105,Introduction to Ethics,"Plebuch, Damian V",0,7,9,10,17,11,11,1,4,0,0,1,1,1,2.87
PHIL,105,Introduction to Ethics,"Polk, Amber R",0,7,4,12,10,0,0,0,0,0,0,0,1,0,3.31
PHIL,105,Introduction to Ethics,"Richeson, Christian F",0,6,3,6,9,3,3,4,0,0,0,0,0,0,3.09
PHIL,105,Introduction to Ethics,"Rukgaber, Matthew S",0,6,8,6,3,4,1,0,1,0,1,0,0,1,3.16
PHIL,105,Introduction to Ethics,"Strauss, Gregg P",0,7,16,10,12,6,5,1,2,1,0,0,1,0,3.12
PHIL,105,Introduction to Ethics,"Sussman, David G",0,3,2,6,10,0,0,0,0,0,1,1,5,0,2.54
PHIL,105,Introduction to Ethics,"Uhall, Michael B",0,16,10,10,15,10,3,5,5,0,1,0,2,0,3.01
PHIL,105,Introduction to Ethics,"Varden, Helga",0,5,2,3,9,5,1,3,1,0,0,0,3,0,2.74
PHIL,105,Introduction to Ethics,"Wang, Yirong",8,37,47,56,30,11,6,5,2,0,2,2,3,0,3.3
PHIL,105,Introduction to Ethics,"Wassell, Michael D",0,17,18,16,15,6,2,1,0,1,0,0,0,1,3.33
PHIL,105,Introduction to Ethics,"Whaley, Kristin S",2,16,10,6,16,1,1,4,1,0,0,0,2,1,3.19
PHIL,107,Intro to Political Philosophy,"Bryan, Benjamin A",2,11,9,4,1,2,1,0,0,0,0,0,1,0,3.52
PHIL,107,Intro to Political Philosophy,"Dyschkant, Alexis N",0,4,3,3,7,3,1,1,0,0,0,0,0,0,3.2
PHIL,107,Intro to Political Philosophy,"Savonius-Wroth, Sami-Juha",0,1,4,1,4,4,3,3,2,1,1,1,0,0,2.56
PHIL,107,Intro to Political Philosophy,"Waskan, Jonathan",4,5,4,2,3,5,1,2,0,0,0,0,0,0,3.31
PHIL,202,Symbolic Logic,"Carmichael, Chad R",1,18,2,4,4,6,1,1,0,0,0,0,2,0,3.31
PHIL,202,Symbolic Logic,"Ernst, Michael J",0,4,2,3,3,3,2,1,0,0,2,1,1,1,2.59
PHIL,202,Symbolic Logic,"Fagan, Tyler K",0,7,1,6,4,5,1,3,0,1,0,0,5,0,2.63
PHIL,202,Symbolic Logic,"Gilbert, David R",14,12,8,6,11,6,7,13,1,5,4,7,6,0,2.62
PHIL,202,Symbolic Logic,"Gyenis, Balazs",11,5,3,3,0,0,1,3,3,0,2,1,4,1,2.73
PHIL,202,Symbolic Logic,"McCarthy, Timothy G",39,60,13,11,25,12,6,18,4,0,2,0,4,2,3.3
PHIL,202,Symbolic Logic,"Rabern, Brian",3,16,1,0,4,1,0,1,3,0,1,0,2,1,3.1
PHIL,203,Ancient Philosophy,"Bohall, Jordan M",1,9,11,9,6,7,5,1,1,1,1,0,1,0,3.11
PHIL,203,Ancient Philosophy,"Miller, Benjamin M",0,5,7,6,10,6,1,0,0,1,0,2,0,0,3.07
